id,y
02798,5
02799,3
02800,8
02801,6
02802,2
02803,1
02804,4
02805,5
02806,4
02807,3
02808,7
02809,8
02810,5
02811,0
02812,9
02813,3
02814,5
02815,1
02816,1
02817,0
02818,4
02819,4
02820,7
02821,0
02822,1
02823,7
02824,0
02825,1
02826,6
02827,1
02828,4
02829,5
02830,6
02831,6
02832,5
02833,7
02834,8
02835,4
02836,4
02837,7
02838,2
02839,5
02840,3
02841,7
02842,0
02843,7
02844,7
02845,9
02846,6
02847,4
02848,2
02849,8
02850,5
02851,7
02852,8
02853,3
02854,9
02855,5
02856,8
02857,9
02858,9
02859,8
02860,6
02861,2
02862,8
02863,9
02864,2
02865,3
02866,6
02867,1
02868,1
02869,8
02870,9
02871,3
02872,4
02873,0
02874,7
02875,9
02876,6
02877,4
02878,1
02879,4
02880,1
02881,3
02882,4
02883,9
02884,3
02885,1
02886,4
02887,7
02888,7
02889,4
02890,7
02891,2
02892,9
02893,3
02894,0
02895,8
02896,8
02897,8
02898,4
02899,0
02900,4
02901,4
02902,1
02903,5
02904,2
02905,8
02906,3
02907,4
02908,9
02909,5
02910,2
02911,8
02912,1
02913,5
02914,3
02915,7
02916,9
02917,4
02918,2
02919,5
02920,6
02921,3
02922,5
02923,9
02924,3
02925,5
02926,9
02927,3
02928,1
02929,9
02930,5
02931,3
02932,0
02933,6
02934,9
02935,8
02936,4
02937,0
02938,4
02939,9
02940,2
02941,9
02942,0
02943,1
02944,0
02945,3
02946,1
02947,6
02948,5
02949,8
02950,1
02951,5
02952,3
02953,3
02954,0
02955,3
02956,5
02957,5
02958,9
02959,2
02960,8
02961,7
02962,0
02963,4
02964,9
02965,1
02966,9
02967,7
02968,7
02969,5
02970,5
02971,2
02972,0
02973,9
02974,1
02975,8
02976,6
02977,2
02978,3
02979,9
02980,6
02981,2
02982,1
02983,9
02984,1
02985,3
02986,5
02987,5
02988,0
02989,3
02990,8
02991,3
02992,3
02993,7
02994,6
02995,6
02996,0
02997,1
02998,4
02999,0
03000,6
03001,9
03002,8
03003,1
03004,2
03005,9
03006,9
03007,5
03008,9
03009,7
03010,3
03011,7
03012,8
03013,0
03014,1
03015,3
03016,0
03017,4
03018,6
03019,1
03020,0
03021,2
03022,5
03023,8
03024,4
03025,4
03026,1
03027,1
03028,5
03029,4
03030,6
03031,6
03032,0
03033,6
03034,9
03035,2
03036,6
03037,2
03038,7
03039,1
03040,7
03041,9
03042,4
03043,0
03044,0
03045,3
03046,8
03047,2
03048,2
03049,3
03050,1
03051,6
03052,0
03053,5
03054,7
03055,7
03056,9
03057,2
03058,6
03059,7
03060,9
03061,7
03062,8
03063,6
03064,8
03065,8
03066,4
03067,6
03068,8
03069,4
03070,1
03071,2
03072,8
03073,1
03074,3
03075,9
03076,4
03077,0
03078,3
03079,7
03080,3
03081,2
03082,3
03083,3
03084,7
03085,3
03086,4
03087,0
03088,6
03089,2
03090,0
03091,8
03092,1
03093,5
03094,3
03095,5
03096,4
03097,1
03098,7
03099,1
03100,5
03101,7
03102,5
03103,7
03104,3
03105,2
03106,2
03107,7
03108,3
03109,7
03110,3
03111,7
03112,8
03113,5
03114,4
03115,5
03116,2
03117,5
03118,6
03119,5
03120,3
03121,6
03122,7
03123,4
03124,1
03125,7
03126,1
03127,5
03128,2
03129,3
03130,6
03131,3
03132,1
03133,4
03134,2
03135,6
03136,7
03137,4
03138,3
03139,8
03140,0
03141,6
03142,2
03143,1
03144,6
03145,5
03146,3
03147,9
03148,1
03149,9
03150,3
03151,2
03152,1
03153,8
03154,4
03155,4
03156,6
03157,5
03158,8
03159,6
03160,9
03161,7
03162,7
03163,8
03164,6
03165,9
03166,7
03167,3
03168,9
03169,4
03170,0
03171,5
03172,4
03173,6
03174,4
03175,1
03176,2
03177,3
03178,0
03179,0
03180,2
03181,6
03182,6
03183,5
03184,7
03185,0
03186,8
03187,6
03188,4
03189,7
03190,9
03191,0
03192,7
03193,3
03194,4
03195,2
03196,1
03197,8
03198,8
03199,5
03200,9
03201,2
03202,7
03203,1
03204,8
03205,8
03206,8
03207,2
03208,7
03209,6
03210,0
03211,1
03212,2
03213,7
03214,1
03215,0
03216,8
03217,3
03218,6
03219,0
03220,5
03221,3
03222,6
03223,2
03224,8
03225,7
03226,0
03227,1
03228,4
03229,2
03230,1
03231,1
03232,4
03233,4
03234,4
03235,4
03236,7
03237,1
03238,6
03239,2
03240,9
03241,9
03242,0
03243,0
03244,1
03245,8
03246,8
03247,4
03248,3
03249,4
03250,2
03251,0
03252,6
03253,1
03254,6
03255,1
03256,2
03257,2
03258,2
03259,1
03260,2
03261,3
03262,7
03263,8
03264,1
03265,0
03266,0
03267,2
03268,1
03269,6
03270,6
03271,0
03272,1
03273,6
03274,2
03275,5
03276,1
03277,7
03278,4
03279,8
03280,2
03281,1
03282,4
03283,3
03284,8
03285,3
03286,9
03287,9
03288,4
03289,8
03290,3
03291,4
03292,7
03293,2
03294,7
03295,5
03296,7
03297,0
03298,4
03299,3
03300,3
03301,2
03302,6
03303,7
03304,6
03305,0
03306,0
03307,6
03308,7
03309,7
03310,0
03311,5
03312,5
03313,8
03314,1
03315,0
03316,7
03317,0
03318,2
03319,8
03320,1
03321,5
03322,0
03323,8
03324,8
03325,0
03326,3
03327,2
03328,7
03329,7
03330,2
03331,6
03332,4
03333,7
03334,5
03335,5
03336,5
03337,2
03338,9
03339,2
03340,8
03341,4
03342,6
03343,8
03344,6
03345,5
03346,0
03347,0
03348,8
03349,7
03350,6
03351,1
03352,7
03353,1
03354,1
03355,2
03356,7
03357,4
03358,0
03359,0
03360,7
03361,7
03362,6
03363,3
03364,8
03365,6
03366,4
03367,2
03368,0
03369,9
03370,4
03371,0
03372,5
03373,7
03374,8
03375,2
03376,7
03377,4
03378,7
03379,1
03380,1
03381,3
03382,6
03383,6
03384,2
03385,9
03386,1
03387,9
03388,4
03389,8
03390,3
03391,6
03392,9
03393,5
03394,9
03395,6
03396,2
03397,4
03398,6
03399,7
03400,7
03401,0
03402,6
03403,6
03404,9
03405,4
03406,8
03407,3
03408,5
03409,3
03410,4
03411,9
03412,0
03413,0
03414,5
03415,2
03416,5
03417,0
03418,7
03419,1
03420,1
03421,1
03422,6
03423,7
03424,6
03425,7
03426,9
03427,6
03428,6
03429,4
03430,1
03431,4
03432,3
03433,1
03434,1
03435,2
03436,2
03437,4
03438,1
03439,0
03440,8
03441,7
03442,6
03443,3
03444,4
03445,0
03446,0
03447,6
03448,3
03449,3
03450,0
03451,7
03452,1
03453,7
03454,1
03455,1
03456,3
03457,1
03458,0
03459,9
03460,9
03461,7
03462,5
03463,4
03464,1
03465,4
03466,8
03467,9
03468,5
03469,3
03470,5
03471,1
03472,9
03473,8
03474,2
03475,3
03476,3
03477,9
03478,9
03479,0
03480,1
03481,0
03482,2
03483,9
03484,3
03485,9
03486,3
03487,3
03488,6
03489,2
03490,4
03491,9
03492,8
03493,3
03494,7
03495,4
03496,0
03497,4
03498,7
03499,8
03500,4
03501,9
03502,8
03503,9
03504,9
03505,7
03506,5
03507,9
03508,2
03509,8
03510,2
03511,2
03512,0
03513,2
03514,2
03515,3
03516,8
03517,4
03518,6
03519,8
03520,6
03521,8
03522,2
03523,4
03524,6
03525,7
03526,9
03527,3
03528,3
03529,9
03530,4
03531,3
03532,1
03533,4
03534,4
03535,7
03536,0
03537,5
03538,9
03539,6
03540,0
03541,4
03542,4
03543,4
03544,4
03545,6
03546,1
03547,2
03548,3
03549,3
03550,6
03551,4
03552,5
03553,9
03554,6
03555,8
03556,5
03557,6
03558,5
03559,8
03560,6
03561,4
03562,1
03563,8
03564,6
03565,5
03566,2
03567,8
03568,4
03569,5
03570,5
03571,4
03572,7
03573,7
03574,0
03575,7
03576,8
03577,2
03578,2
03579,3
03580,7
03581,0
03582,1
03583,8
03584,0
03585,7
03586,1
03587,9
03588,8
03589,7
03590,5
03591,5
03592,9
03593,1
03594,7
03595,5
03596,4
03597,9
03598,1
03599,2
03600,2
03601,1
03602,6
03603,6
03604,7
03605,1
03606,1
03607,4
03608,0
03609,7
03610,4
03611,2
03612,4
03613,0
03614,6
03615,4
03616,7
03617,6
03618,9
03619,5
03620,3
03621,4
03622,6
03623,5
03624,0
03625,1
03626,8
03627,8
03628,2
03629,8
03630,3
03631,5
03632,7
03633,8
03634,0
03635,8
03636,5
03637,7
03638,1
03639,1
03640,0
03641,1
03642,3
03643,7
03644,8
03645,5
03646,0
03647,7
03648,1
03649,1
03650,0
03651,1
03652,1
03653,4
03654,5
03655,2
03656,7
03657,6
03658,2
03659,3
03660,0
03661,2
03662,8
03663,5
03664,9
03665,6
03666,9
03667,7
03668,2
03669,1
03670,3
03671,6
03672,4
03673,1
03674,8
03675,2
03676,4
03677,0
03678,5
03679,1
03680,0
03681,2
03682,2
03683,6
03684,4
03685,4
03686,3
03687,9
03688,6
03689,1
03690,6
03691,5
03692,7
03693,9
03694,2
03695,0
03696,2
03697,6
03698,0
03699,1
03700,4
03701,3
03702,5
03703,2
03704,8
03705,8
03706,0
03707,8
03708,8
03709,9
03710,0
03711,9
03712,6
03713,7
03714,6
03715,3
03716,9
03717,3
03718,4
03719,7
03720,7
03721,7
03722,4
03723,9
03724,0
03725,6
03726,4
03727,8
03728,4
03729,2
03730,7
03731,2
03732,8
03733,1
03734,0
03735,0
03736,7
03737,8
03738,3
03739,3
03740,3
03741,1
03742,3
03743,7
03744,6
03745,1
03746,3
03747,1
03748,6
03749,6
03750,5
03751,7
03752,4
03753,7
03754,5
03755,9
03756,5
03757,8
03758,4
03759,9
03760,9
03761,1
03762,6
03763,5
03764,0
03765,1
03766,3
03767,7
03768,0
03769,3
03770,4
03771,8
03772,2
03773,2
03774,0
03775,2
03776,5
03777,1
03778,5
03779,1
03780,4
03781,8
03782,8
03783,9
03784,1
03785,2
03786,1
03787,3
03788,5
03789,1
03790,0
03791,9
03792,4
03793,4
03794,8
03795,3
03796,2
03797,5
03798,9
03799,7
03800,6
03801,6
03802,2
03803,0
03804,0
03805,0
03806,5
03807,8
03808,7
03809,1
03810,5
03811,2
03812,3
03813,8
03814,5
03815,1
03816,8
03817,2
03818,0
03819,4
03820,9
03821,9
03822,6
03823,2
03824,3
03825,3
03826,5
03827,6
03828,4
03829,8
03830,0
03831,9
03832,2
03833,8
03834,3
03835,6
03836,7
03837,5
03838,7
03839,2
03840,9
03841,4
03842,9
03843,1
03844,2
03845,8
03846,6
03847,0
03848,7
03849,0
03850,9
03851,1
03852,1
03853,6
03854,7
03855,5
03856,9
03857,9
03858,1
03859,9
03860,5
03861,9
03862,2
03863,5
03864,0
03865,4
03866,1
03867,0
03868,8
03869,9
03870,0
03871,8
03872,9
03873,8
03874,9
03875,4
03876,2
03877,5
03878,7
03879,9
03880,8
03881,9
03882,8
03883,0
03884,9
03885,9
03886,6
03887,8
03888,9
03889,9
03890,5
03891,9
03892,8
03893,5
03894,1
03895,0
03896,3
03897,3
03898,5
03899,2
03900,1
03901,6
03902,5
03903,0
03904,2
03905,8
03906,1
03907,5
03908,6
03909,2
03910,3
03911,0
03912,2
03913,2
03914,6
03915,4
03916,3
03917,5
03918,5
03919,1
03920,7
03921,2
03922,1
03923,6
03924,9
03925,1
03926,9
03927,9
03928,5
03929,5
03930,1
03931,6
03932,2
03933,2
03934,8
03935,6
03936,7
03937,1
03938,4
03939,6
03940,0
03941,4
03942,0
03943,3
03944,3
03945,2
03946,2
03947,3
03948,6
03949,8
03950,9
03951,8
03952,5
03953,3
03954,8
03955,5
03956,4
03957,5
03958,2
03959,0
03960,5
03961,6
03962,3
03963,2
03964,8
03965,3
03966,9
03967,9
03968,5
03969,7
03970,9
03971,4
03972,6
03973,7
03974,1
03975,3
03976,7
03977,3
03978,6
03979,6
03980,0
03981,9
03982,0
03983,1
03984,9
03985,9
03986,2
03987,8
03988,8
03989,0
03990,1
03991,6
03992,9
03993,7
03994,5
03995,3
03996,4
03997,7
03998,4
03999,9
04000,9
04001,4
04002,3
04003,6
04004,3
04005,1
04006,1
04007,7
04008,6
04009,9
04010,1
04011,8
04012,4
04013,1
04014,1
04015,9
04016,9
04017,4
04018,3
04019,6
04020,8
04021,1
04022,6
04023,0
04024,4
04025,1
04026,3
04027,7
04028,7
04029,4
04030,9
04031,5
04032,1
04033,0
04034,0
04035,1
04036,1
04037,6
04038,2
04039,1
04040,9
04041,8
04042,4
04043,0
04044,3
04045,6
04046,4
04047,9
04048,0
04049,7
04050,1
04051,6
04052,5
04053,7
04054,5
04055,2
04056,5
04057,1
04058,8
04059,5
04060,4
04061,7
04062,0
04063,6
04064,7
04065,0
04066,2
04067,5
04068,8
04069,1
04070,0
04071,4
04072,5
04073,7
04074,1
04075,8
04076,5
04077,1
04078,9
04079,0
04080,0
04081,6
04082,0
04083,7
04084,3
04085,1
04086,8
04087,3
04088,9
04089,7
04090,0
04091,0
04092,8
04093,9
04094,5
04095,9
04096,8
04097,3
04098,2
04099,7
04100,2
04101,9
04102,7
04103,2
04104,1
04105,1
04106,3
04107,7
04108,5
04109,3
04110,1
04111,9
04112,8
04113,2
04114,2
04115,2
04116,8
04117,8
04118,5
04119,7
04120,3
04121,8
04122,9
04123,8
04124,8
04125,6
04126,8
04127,2
04128,3
04129,9
04130,7
04131,5
04132,6
04133,2
04134,9
04135,2
04136,8
04137,8
04138,1
04139,6
04140,8
04141,8
04142,7
04143,9
04144,1
04145,8
04146,0
04147,1
04148,7
04149,2
04150,0
04151,7
04152,5
04153,1
04154,9
04155,0
04156,2
04157,0
04158,9
04159,8
04160,6
04161,2
04162,3
04163,9
04164,3
04165,8
04166,0
04167,2
04168,1
04169,1
04170,1
04171,1
04172,4
04173,2
04174,9
04175,7
04176,2
04177,5
04178,1
04179,1
04180,2
04181,1
04182,9
04183,9
04184,9
04185,1
04186,0
04187,2
04188,0
04189,2
04190,1
04191,1
04192,4
04193,6
04194,4
04195,1
04196,5
04197,4
04198,9
04199,7
04200,7
04201,1
04202,5
04203,6
04204,2
04205,2
04206,2
04207,8
04208,0
04209,6
04210,9
04211,6
04212,1
04213,9
04214,7
04215,7
04216,1
04217,4
04218,8
04219,5
04220,3
04221,4
04222,3
04223,4
04224,9
04225,7
04226,5
04227,0
04228,7
04229,4
04230,8
04231,8
04232,1
04233,5
04234,3
04235,9
04236,5
04237,9
04238,7
04239,6
04240,9
04241,0
04242,3
04243,6
04244,3
04245,9
04246,8
04247,2
04248,2
04249,1
04250,2
04251,8
04252,6
04253,8
04254,5
04255,5
04256,3
04257,9
04258,4
04259,9
04260,2
04261,5
04262,1
04263,5
04264,1
04265,4
04266,4
04267,1
04268,4
04269,4
04270,3
04271,5
04272,9
04273,1
04274,2
04275,2
04276,3
04277,3
04278,0
04279,2
04280,9
04281,0
04282,0
04283,9
04284,9
04285,6
04286,0
04287,9
04288,3
04289,2
04290,8
04291,4
04292,1
04293,9
04294,9
04295,7
04296,2
04297,7
04298,9
04299,9
04300,5
04301,9
04302,5
04303,1
04304,1
04305,8
04306,3
04307,5
04308,1
04309,9
04310,5
04311,3
04312,5
04313,4
04314,9
04315,5
04316,9
04317,3
04318,1
04319,9
04320,0
04321,9
04322,7
04323,5
04324,4
04325,9
04326,2
04327,0
04328,1
04329,0
04330,5
04331,1
04332,4
04333,9
04334,3
04335,3
04336,6
04337,1
04338,5
04339,2
04340,5
04341,2
04342,2
04343,0
04344,9
04345,2
04346,6
04347,6
04348,0
04349,1
04350,2
04351,0
04352,3
04353,0
04354,2
04355,5
04356,5
04357,7
04358,9
04359,5
04360,5
04361,0
04362,8
04363,9
04364,5
04365,0
04366,3
04367,2
04368,5
04369,9
04370,0
04371,8
04372,8
04373,4
04374,5
04375,8
04376,8
04377,4
04378,5
04379,4
04380,8
04381,5
04382,4
04383,9
04384,2
04385,2
04386,1
04387,2
04388,6
04389,8
04390,8
04391,7
04392,0
04393,3
04394,6
04395,6
04396,4
04397,3
04398,8
04399,8
04400,7
04401,2
04402,2
04403,0
04404,0
04405,9
04406,3
04407,9
04408,9
04409,1
04410,9
04411,8
04412,6
04413,6
04414,4
04415,2
04416,6
04417,9
04418,2
04419,8
04420,5
04421,4
04422,5
04423,7
04424,9
04425,9
04426,9
04427,2
04428,1
04429,8
04430,3
04431,4
04432,0
04433,7
04434,8
04435,3
04436,9
04437,3
04438,4
04439,6
04440,5
04441,6
04442,2
04443,3
04444,9
04445,2
04446,6
04447,0
04448,0
04449,6
04450,1
04451,2
04452,8
04453,7
04454,9
04455,8
04456,2
04457,0
04458,4
04459,7
04460,7
04461,5
04462,0
04463,5
04464,6
04465,4
04466,6
04467,7
04468,4
04469,3
04470,0
04471,7
04472,5
04473,0
04474,7
04475,4
04476,2
04477,0
04478,8
04479,9
04480,9
04481,4
04482,2
04483,4
04484,6
04485,7
04486,8
04487,7
04488,6
04489,9
04490,4
04491,1
04492,3
04493,7
04494,3
04495,0
04496,8
04497,8
04498,7
04499,6
04500,9
04501,3
04502,9
04503,2
04504,2
04505,9
04506,2
04507,1
04508,8
04509,3
04510,2
04511,9
04512,6
04513,8
04514,4
04515,0
04516,1
04517,2
04518,8
04519,4
04520,5
04521,2
04522,7
04523,8
04524,1
04525,1
04526,3
04527,0
04528,3
04529,5
04530,7
04531,0
04532,3
04533,1
04534,9
04535,3
04536,6
04537,3
04538,1
04539,7
04540,7
04541,3
04542,0
04543,8
04544,4
04545,8
04546,2
04547,6
04548,5
04549,2
04550,9
04551,7
04552,3
04553,9
04554,0
04555,9
04556,9
04557,6
04558,4
04559,2
04560,9
04561,7
04562,2
04563,1
04564,1
04565,6
04566,7
04567,4
04568,7
04569,5
04570,9
04571,6
04572,8
04573,2
04574,1
04575,4
04576,4
04577,5
04578,7
04579,6
04580,1
04581,3
04582,2
04583,5
04584,9
04585,9
04586,3
04587,6
04588,1
04589,1
04590,4
04591,6
04592,9
04593,7
04594,2
04595,1
04596,5
04597,1
04598,4
04599,6
04600,3
04601,8
04602,1
04603,1
04604,0
04605,3
04606,1
04607,6
04608,8
04609,4
04610,9
04611,0
04612,7
04613,3
04614,0
04615,2
04616,9
04617,0
04618,6
04619,6
04620,6
04621,3
04622,6
04623,7
04624,7
04625,2
04626,8
04627,6
04628,0
04629,8
04630,3
04631,0
04632,2
04633,9
04634,8
04635,3
04636,2
04637,5
04638,3
04639,8
04640,8
04641,0
04642,0
04643,1
04644,9
04645,5
04646,1
04647,3
04648,9
04649,6
04650,0
04651,1
04652,4
04653,1
04654,7
04655,1
04656,2
04657,3
04658,7
04659,9
04660,7
04661,4
04662,9
04663,9
04664,3
04665,9
04666,2
04667,8
04668,2
04669,7
04670,1
04671,8
04672,0
04673,9
04674,1
04675,0
04676,1
04677,7
04678,7
04679,9
04680,6
04681,9
04682,9
04683,9
04684,2
04685,1
04686,6
04687,1
04688,3
04689,5
04690,7
04691,1
04692,9
04693,7
04694,6
04695,4
04696,5
04697,7
04698,6
04699,6
04700,9
04701,9
04702,6
04703,3
04704,6
04705,2
04706,9
04707,8
04708,1
04709,2
04710,2
04711,5
04712,5
04713,2
04714,3
04715,7
04716,2
04717,1
04718,0
04719,1
04720,0
04721,4
04722,5
04723,2
04724,8
04725,2
04726,8
04727,3
04728,5
04729,1
04730,7
04731,8
04732,1
04733,1
04734,2
04735,9
04736,7
04737,8
04738,4
04739,0
04740,3
04741,0
04742,7
04743,8
04744,8
04745,4
04746,7
04747,7
04748,8
04749,5
04750,8
04751,4
04752,9
04753,8
04754,1
04755,3
04756,8
04757,0
04758,3
04759,1
04760,7
04761,9
04762,5
04763,5
04764,1
04765,6
04766,5
04767,7
04768,4
04769,9
04770,3
04771,5
04772,4
04773,7
04774,1
04775,2
04776,0
04777,8
04778,1
04779,6
04780,0
04781,7
04782,3
04783,4
04784,7
04785,3
04786,9
04787,6
04788,0
04789,8
04790,6
04791,4
04792,8
04793,7
04794,7
04795,9
04796,3
04797,8
04798,6
04799,9
04800,7
04801,2
04802,3
04803,4
04804,0
04805,2
04806,1
04807,8
04808,3
04809,5
04810,5
04811,7
04812,2
04813,4
04814,6
04815,7
04816,2
04817,8
04818,3
04819,0
04820,8
04821,7
04822,8
04823,9
04824,0
04825,8
04826,4
04827,4
04828,5
04829,8
04830,5
04831,6
04832,6
04833,3
04834,0
04835,9
04836,3
04837,7
04838,6
04839,8
04840,9
04841,3
04842,4
04843,9
04844,5
04845,8
04846,9
04847,1
04848,2
04849,8
04850,8
04851,6
04852,8
04853,1
04854,3
04855,7
04856,9
04857,0
04858,1
04859,1
04860,4
04861,7
04862,0
04863,8
04864,1
04865,7
04866,4
04867,5
04868,7
04869,1
04870,2
04871,1
04872,1
04873,3
04874,9
04875,6
04876,2
04877,1
04878,2
04879,8
04880,0
04881,7
04882,6
04883,6
04884,9
04885,3
04886,7
04887,0
04888,5
04889,2
04890,8
04891,0
04892,5
04893,4
04894,3
04895,8
04896,4
04897,6
04898,6
04899,2
04900,7
04901,9
04902,5
04903,1
04904,3
04905,2
04906,4
04907,3
04908,6
04909,1
04910,9
04911,4
04912,4
04913,7
04914,6
04915,5
04916,4
04917,1
04918,9
04919,9
04920,2
04921,7
04922,8
04923,0
04924,1
04925,3
04926,6
04927,1
04928,3
04929,4
04930,1
04931,1
04932,1
04933,5
04934,6
04935,0
04936,7
04937,0
04938,7
04939,2
04940,3
04941,2
04942,5
04943,2
04944,2
04945,9
04946,4
04947,9
04948,8
04949,1
04950,2
04951,1
04952,6
04953,1
04954,2
04955,7
04956,8
04957,0
04958,0
04959,0
04960,8
04961,2
04962,2
04963,9
04964,2
04965,2
04966,7
04967,9
04968,9
04969,2
04970,7
04971,5
04972,1
04973,3
04974,4
04975,9
04976,4
04977,1
04978,8
04979,5
04980,6
04981,2
04982,8
04983,3
04984,1
04985,2
04986,8
04987,4
04988,9
04989,9
04990,3
04991,7
04992,0
04993,7
04994,7
04995,2
04996,3
04997,2
04998,4
04999,0
05000,3
05001,9
05002,9
05003,8
05004,4
05005,1
05006,0
05007,6
05008,0
05009,9
05010,6
05011,8
05012,6
05013,1
05014,1
05015,9
05016,8
05017,9
05018,2
05019,3
05020,5
05021,5
05022,9
05023,4
05024,2
05025,1
05026,9
05027,4
05028,3
05029,9
05030,6
05031,0
05032,4
05033,0
05034,6
05035,0
05036,1
05037,2
05038,3
05039,4
05040,7
05041,8
05042,9
05043,0
05044,1
05045,2
05046,3
05047,4
05048,7
05049,8
05050,9
05051,0
05052,1
05053,2
05054,3
05055,4
05056,5
05057,6
05058,7
05059,8
05060,9
05061,8
05062,3
05063,4
05064,7
05065,8
05066,6
05067,3
05068,4
05069,0
05070,9
05071,7
05072,1
05073,9
05074,3
05075,8
05076,4
05077,7
05078,3
05079,0
05080,9
05081,1
05082,4
05083,5
05084,4
05085,6
05086,2
05087,0
05088,6
05089,2
05090,1
05091,1
05092,1
05093,1
05094,7
05095,2
05096,4
05097,7
05098,5
05099,2
05100,9
05101,4
05102,5
05103,8
05104,4
05105,2
05106,9
05107,7
05108,0
05109,0
05110,7
05111,5
05112,1
05113,1
05114,7
05115,6
05116,6
05117,6
05118,8
05119,2
05120,2
05121,7
05122,7
05123,4
05124,0
05125,2
05126,4
05127,2
05128,1
05129,8
05130,9
05131,6
05132,1
05133,0
05134,5
05135,9
05136,6
05137,9
05138,8
05139,0
05140,3
05141,0
05142,8
05143,3
05144,9
05145,6
05146,3
05147,0
05148,1
05149,2
05150,3
05151,4
05152,5
05153,6
05154,7
05155,0
05156,1
05157,2
05158,3
05159,4
05160,5
05161,6
05162,7
05163,8
05164,9
05165,0
05166,1
05167,2
05168,3
05169,4
05170,5
05171,6
05172,7
05173,8
05174,5
05175,4
05176,8
05177,7
05178,4
05179,7
05180,7
05181,3
05182,9
05183,8
05184,8
05185,3
05186,1
05187,5
05188,8
05189,2
05190,7
05191,4
05192,2
05193,1
05194,5
05195,4
05196,5
05197,5
05198,8
05199,6
05200,4
05201,4
05202,4
05203,1
05204,8
05205,7
05206,5
05207,5
05208,1
05209,8
05210,9
05211,1
05212,3
05213,6
05214,3
05215,3
05216,2
05217,2
05218,6
05219,9
05220,9
05221,6
05222,5
05223,5
05224,3
05225,3
05226,8
05227,1
05228,6
05229,5
05230,6
05231,8
05232,1
05233,9
05234,7
05235,6
05236,8
05237,3
05238,7
05239,4
05240,7
05241,0
05242,9
05243,0
05244,0
05245,3
05246,7
05247,9
05248,3
05249,0
05250,2
05251,0
05252,1
05253,0
05254,1
05255,0
05256,4
05257,0
05258,1
05259,0
05260,4
05261,7
05262,9
05263,6
05264,2
05265,6
05266,2
05267,2
05268,9
05269,9
05270,0
05271,1
05272,2
05273,3
05274,4
05275,5
05276,6
05277,7
05278,8
05279,9
05280,0
05281,1
05282,2
05283,3
05284,4
05285,5
05286,6
05287,7
05288,8
05289,9
05290,0
05291,1
05292,2
05293,3
05294,4
05295,5
05296,6
05297,7
05298,8
05299,9
05300,8
05301,0
05302,5
05303,6
05304,6
05305,0
05306,8
05307,0
05308,2
05309,3
05310,7
05311,9
05312,4
05313,7
05314,1
05315,9
05316,1
05317,7
05318,1
05319,4
05320,0
05321,0
05322,4
05323,1
05324,7
05325,5
05326,7
05327,1
05328,3
05329,3
05330,3
05331,1
05332,6
05333,9
05334,7
05335,4
05336,3
05337,0
05338,2
05339,5
05340,2
05341,6
05342,0
05343,8
05344,9
05345,4
05346,3
05347,5
05348,4
05349,8
05350,1
05351,5
05352,9
05353,0
05354,6
05355,4
05356,3
05357,6
05358,3
05359,3
05360,8
05361,1
05362,4
05363,7
05364,5
05365,7
05366,2
05367,2
05368,0
05369,0
05370,1
05371,7
05372,7
05373,9
05374,5
05375,9
05376,8
05377,9
05378,6
05379,8
05380,8
05381,2
05382,3
05383,6
05384,1
05385,2
05386,9
05387,8
05388,9
05389,5
05390,2
05391,6
05392,2
05393,4
05394,8
05395,4
05396,6
05397,5
05398,0
05399,1
05400,5
05401,6
05402,7
05403,8
05404,9
05405,0
05406,1
05407,2
05408,3
05409,4
05410,5
05411,6
05412,7
05413,8
05414,9
05415,0
05416,1
05417,2
05418,3
05419,4
05420,5
05421,6
05422,7
05423,8
05424,9
05425,7
05426,4
05427,2
05428,0
05429,9
05430,0
05431,1
05432,5
05433,8
05434,8
05435,0
05436,2
05437,7
05438,8
05439,4
05440,4
05441,6
05442,1
05443,0
05444,4
05445,5
05446,3
05447,9
05448,4
05449,2
05450,0
05451,5
05452,0
05453,1
05454,3
05455,2
05456,9
05457,1
05458,6
05459,0
05460,1
05461,1
05462,8
05463,0
05464,4
05465,7
05466,7
05467,6
05468,3
05469,6
05470,0
05471,7
05472,3
05473,5
05474,4
05475,2
05476,4
05477,1
05478,8
05479,3
05480,5
05481,6
05482,7
05483,0
05484,6
05485,7
05486,1
05487,2
05488,5
05489,8
05490,1
05491,9
05492,3
05493,8
05494,2
05495,8
05496,7
05497,6
05498,7
05499,1
05500,4
05501,6
05502,2
05503,9
05504,3
05505,0
05506,1
05507,2
05508,3
05509,4
05510,5
05511,6
05512,7
05513,0
05514,1
05515,2
05516,3
05517,4
05518,5
05519,0
05520,1
05521,2
05522,8
05523,9
05524,1
05525,4
05526,0
05527,9
05528,5
05529,0
05530,8
05531,0
05532,7
05533,7
05534,1
05535,1
05536,2
05537,9
05538,3
05539,6
05540,7
05541,2
05542,3
05543,8
05544,1
05545,2
05546,9
05547,8
05548,8
05549,7
05550,1
05551,7
05552,1
05553,1
05554,0
05555,3
05556,4
05557,2
05558,6
05559,4
05560,7
05561,4
05562,2
05563,7
05564,4
05565,9
05566,1
05567,0
05568,6
05569,8
05570,5
05571,5
05572,5
05573,3
05574,5
05575,9
05576,7
05577,4
05578,8
05579,5
05580,9
05581,6
05582,9
05583,3
05584,0
05585,3
05586,8
05587,9
05588,1
05589,8
05590,1
05591,6
05592,0
05593,0
05594,1
05595,2
05596,3
